YEARWEEK,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,New York City,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
201913,3.12344,1.21058,3.50585,3.50566,2.96381,3.69414,4.0982,0.744153,2.64005,1.15738,3.56675,2.89776,2.34516,2.53223,2.83659,2.0145,2.70009,3.59191,4.76415,2.58904,2.79958,2.37729,2.68487,2.28605,3.11137,5.52656,1.98854,2.60417,2.17391,1.27466,3.6994,2.80429,2.74534,2.52201,2.46709,2.01018,2.30787,3.45083,2.86383,2.7371,8.99823,3.84165,4.2654,1.39237,1.76715,4.90247,3.41714,2.07367,1.15274,4.39267,2.33898,2.57043,2.78141,1.875
201914,2.55667,2.14172,3.46239,2.73973,2.9268,3.61988,3.21044,0.662495,0.88734,1.38206,3.15629,3.65927,1.05459,2.14498,1.94413,1.27142,1.83292,2.34158,4.03481,2.40557,1.56726,2.31118,2.23459,2.41452,3.07604,2.84553,1.23989,2.51489,1.85613,1.54215,3.44312,2.44283,2.74644,2.51582,2.01274,2.42117,1.50488,2.96936,2.02488,2.26521,7.08661,3.03283,4.10769,1.21089,2.14467,4.41071,3.27877,2.14785,0.682128,3.75011,1.46951,2.52263,2.62624,1.77872
201915,2.11858,1.9492,3.30075,1.89971,2.40137,3.0945,3.0027,0.35461,2.10634,1.42816,2.71488,3.96877,0.664894,2.01384,1.88714,1.27057,1.3807,1.21951,3.49741,2.10337,1.32481,2.18194,1.54339,2.16383,2.49986,2.32313,1.13875,2.06493,1.40831,1.11152,3.20178,2.33604,2.08497,2.38975,1.68819,1.65066,1.16037,1.94451,1.36199,1.84945,8.15032,3.04048,2.89589,0.870133,1.39823,3.9139,2.35355,1.95526,1.33929,2.81666,0.857093,1.79142,2.16513,0.598614
201916,1.93152,3.68146,2.92529,1.74842,2.27985,2.88854,3.00541,0.225023,1.44346,1.21707,2.35521,2.28311,0.309837,1.52357,1.93006,0.831601,1.21729,1.01246,3.08857,1.83803,1.08735,1.91586,1.47487,2.05529,2.7143,1.09264,0.886171,1.88657,1.21473,0.791367,2.65269,2.12543,1.77157,2.15692,1.32881,1.40389,1.13735,1.81866,1.30762,1.43752,9.00155,2.12182,2.24676,0.962503,1.30034,3.42261,2.73766,1.62958,0.310078,2.16277,0.706952,1.23406,1.95508,1.02335
201917,2.13354,3.6882,2.94821,1.41274,2.02365,2.61212,2.31214,0.202922,1.81048,0.91954,2.31998,2.66512,0.712589,1.30153,1.26084,0.479528,1.04006,0.655145,2.92558,1.41302,0.73141,1.40275,1.09926,2.32457,2.51548,1.06972,0.852827,1.51636,1.20858,0.612495,2.51062,1.67629,1.26076,1.82438,1.16504,0.997151,0.860428,1.46372,1.28452,1.144,7.41473,1.39072,2.06832,0.798122,1.38043,2.70961,2.31013,0.902778,0.146413,1.77784,0.4111,1.50646,1.38528,0.865513
201918,2.00321,3.57483,2.92444,1.54937,1.62147,2.84653,1.58698,0.11194,1.81989,1.09194,2.15055,1.85894,0.789889,1.21592,1.55738,0.381971,0.78591,0.569579,2.49976,1.33873,0.6238,1.32288,0.952185,2.01849,2.18778,0.983248,0.662583,1.58991,1.13994,0.737463,2.35408,1.49181,1.15328,1.72038,0.930473,1.08095,0.731599,1.11592,1.05901,1.06413,6.82046,1.18876,1.72918,0.658073,1.00043,2.57196,2.42628,0.930641,0.647948,1.5815,0.555024,0.675784,1.59846,0.584615
201919,1.79369,2.86315,2.18805,1.32743,1.8175,2.6107,1.7359,0.09995,1.79616,1.01572,2.10069,2.24888,0.774103,1.05872,1.48075,0.548321,0.804006,0.7724,2.44035,1.0944,0.622939,1.11937,0.983866,1.70472,2.00099,0.586756,0.699205,1.55838,0.930651,0.600375,2.14652,1.25413,0.897742,1.60762,0.777263,0.718804,0.638825,1.02287,0.987481,0.946908,8.65241,0.647989,1.58541,0.651997,0.876653,2.51409,2.32142,1.04722,0.557414,1.55833,0.50958,0.607786,1.17867,0.261584
201920,1.62678,2.86011,2.77778,1.59817,1.63414,2.58758,1.43522,0.154381,1.57009,1.05157,2.06514,1.9297,0.2149,1.04839,0.980926,0.419199,0.833393,0.740635,2.71078,1.16729,0.625537,1.2373,0.894047,2.31839,2.20207,0.640205,0.830827,1.28423,0.92707,0.751252,2.33124,1.36544,0.812505,1.63089,0.715614,0.838518,0.789361,0.991205,0.920709,0.699043,9.87595,0.730868,1.40475,0.520999,1.12432,2.51157,2.33507,1.08485,0.521921,1.61196,0.383632,0.60306,1.47199,0.036523
201921,1.54696,1.43902,2.54857,1.19389,1.54355,2.48874,0.73157,0,1.84905,0.88066,1.77316,2.02752,0.197824,0.971741,1.00705,0.56482,0.824425,0.420231,2.46874,0.949391,0.748885,1.09884,0.707322,2.11086,1.8805,0.534474,0.822529,1.43474,1.08431,0.51458,2.19909,1.11085,0.898427,1.77912,0.718312,1.97568,0.670647,1.21014,0.894641,0.898087,7.25953,0.257732,1.30885,0.708676,0.615764,2.91262,2.01746,0.982511,1.59204,1.52942,0.507731,0.56688,1.16016,0.123102
201922,1.37628,3.74735,2.41008,0.884173,1.68956,2.12878,0.511073,0,1.6144,1.076,1.74555,2.35721,0.286123,0.917311,1.58215,0.512511,0.740542,0.503247,2.33239,0.957515,0.920398,1.34337,0.69211,2.14601,1.93183,0.252525,0.676841,1.36808,0.910332,0.449691,2.28107,1.11503,0.918154,1.73971,0.706442,1.09403,0.680706,0.663885,0.933567,0.952553,6.61398,0.172961,1.25315,0.687923,1.01135,2.23086,2.43707,0.987167,0,1.45398,0.597558,0.522061,1.20862,0.144439
201923,1.18038,0.643724,1.96553,1.59949,1.53268,2.141,0,0,1.71763,0.736503,1.39988,2.38474,0.274725,0.811217,1.0058,0.318748,0.802846,0.342522,2.08541,0.843117,0.742909,1.00537,0.625625,1.77247,1.40854,0.343249,0.751001,1.09319,1.00892,0.932256,1.99016,0.907921,0.789753,1.74756,0.624581,1.40274,0.774239,0.495634,0.736127,0.79739,4.9513,0.0529101,1.076,0.66717,0.656325,2.20845,2.11268,0.907835,0.213904,1.38815,0.543607,0.314347,1.03784,0
201924,1.01858,1.04608,1.2532,1.15942,1.44924,1.75254,0,0.0762195,1.41348,0.547459,1.33225,1.57593,0,0.715432,1.12156,0.353453,0.808703,0.359771,1.79426,0.704935,0.370209,0.858033,0.579868,1.19336,1.56415,0,0.645876,1.09668,0.933738,0.436954,2.03344,0.821718,0.668978,1.71755,0.567935,0.363526,0.668003,0.873447,0.684507,0.684961,5.98513,0.0273373,1.02362,0.394452,0.600912,2.25626,1.69391,0.989899,0,1.22663,0.342827,0.487329,1.00753,0.0878735
201925,1.00722,1.38345,1.21283,0.626959,1.24964,1.49057,0,0,4.60551,0.473037,1.09551,2.14621,0,0.573178,0.816933,0.196024,0.640404,0.500081,1.78408,0.612893,0.0256082,0.825837,0.42592,1.45038,1.18351,0.0596659,0.418702,1.02929,0.70726,0.769231,1.78061,0.665227,0.729279,1.41694,0.529776,0.761267,0.626871,0.555257,0.702583,0.690427,5.87195,0.107383,0.763925,0.431063,0.286596,1.99168,1.53606,0.823293,0.105708,1.1616,0.260213,0.594091,0.88601,0.0935016
201926,0.807947,1.30249,1.18854,0.590319,1.22439,1.36976,0,0,1.32539,0.580431,1.07287,1.49679,0,0.758469,1.05171,0.309358,0.556996,0.44226,1.8721,0.562701,0.198413,0.839302,0.551767,1.24451,1.11187,0.132538,0.364773,0.89608,0.733831,0.691824,1.78454,0.428147,0.692452,1.44688,0.461055,0.33043,0.448766,0.322841,0.576515,0.580165,4.29426,0.150376,0.771952,0.443234,0.236052,1.93911,1.55616,0.510304,0.433839,1.03451,0.182959,0.592718,0.775114,0.0409836
201927,0.694119,1.57871,0.840231,0.615385,1.00449,1.08482,0,0,1.1238,0.49955,1.012,1.33038,0,0.665734,1.28996,0.251414,0.422107,0.87439,1.69738,0.604772,0.157418,0.774005,0.35934,1.26701,1.0119,0,0.504686,1.00604,0.53041,0.458716,1.79779,0.575841,0.677309,1.25791,0.418272,0.442087,0.593771,0.424056,0.560123,0.487336,3.55004,0.0307598,0.730099,0.360427,0.35016,1.80349,1.58535,0.65803,0.326087,0.92717,0.539926,0.493546,0.872846,0.206718
201928,0.717621,1.37074,1.1172,0.27248,0.899837,0.959798,0,0,1.15414,0.602188,0.933218,1.27632,0,0.574171,0.274402,0.392054,0.39212,0.255469,1.75985,0.558624,0.147167,0.636237,0.375556,1.04488,0.901607,0.170746,0.552764,0.778458,0.487697,0.411241,1.61793,0.584795,0.606159,1.08653,0.345109,0.344234,0.561632,0.361664,0.472636,0.482721,5.74074,0.0505561,0.616,0.50396,0.492126,1.63544,1.19744,0.523455,0.216216,0.900846,0.353838,0.259488,0.704191,0.118017
201929,0.78857,1.18993,0.852156,0.658561,0.911741,0.99995,0,0,1.11538,0.471219,0.895735,0.795756,0,0.519296,0.537634,0.238284,0.661126,0.44739,1.63499,0.448547,0.252845,0.671475,0.250093,0.941258,0.891277,0,0.478878,0.981392,0.572148,0.831793,1.43867,0.572213,0.496888,1.0915,0.318706,0.215186,0.623207,0.380417,0.369568,0.441361,4.76375,0.0506971,0.628507,0.368135,0.408664,1.35155,1.31394,0.429097,0.220751,0.870202,0.265041,0.44359,0.830233,0
201930,0.806363,1.5708,0.415242,0.626781,0.898999,0.84424,0,0,0.951294,0.528342,0.981851,1.31926,0,0.57845,0.265369,0.205882,0.440653,0.402212,1.64842,0.507233,0.187617,0.583388,0.355231,1.46925,0.94864,0.0619579,0.409232,1.03746,0.405515,0.0725163,1.32749,0.565417,0.510265,1.0301,0.335793,0.3861,0.538063,0.312256,0.362663,0.498987,1.85894,0,0.555991,0.316957,0.516956,1.58026,1.34406,0.556128,0.162338,0.800792,0.344645,0.181269,0.639068,0.0412882
201931,0.873338,1.74396,0.489143,0.696864,0.834614,0.921023,0,0,0.978261,0.514754,0.973293,0.849057,0,0.566718,0.424088,0.408759,0.45955,0.237328,1.6433,0.34476,0.163399,0.578544,0.313049,1.3967,0.974763,0,0.359712,0.768945,0.38866,0.253485,1.37332,0.508266,0.496411,1.16868,0.345089,0.938541,0.428141,0.4329,0.372279,0.475029,4.24028,0.0256082,0.635992,0.379057,0.652442,1.3381,1.08701,0.766363,0.176367,0.786335,0.184648,0.319149,0.547726,0
201932,0.763401,1.05708,1.44709,0.451722,0.99623,0.879351,0,0,0.274387,0.385917,1.04879,0.78064,0,0.582779,0.482668,0.259441,0.447719,0.214876,1.73011,0.469639,0.196512,0.628001,0.341794,1.17805,1.11724,0.114679,0.424809,0.827653,0.402623,0.5997,1.4127,0.440676,0.582389,1.09399,0.32567,0.912584,0.508677,0.367932,0.364455,0.436154,4.52975,0,0.712928,0.335591,0.791602,1.18368,1.209,0.396563,0.170648,0.776909,0.238347,0.366249,0.462676,0.073692
201933,1.06962,1.4734,1.6986,0.860678,0.816787,1.12834,0.335196,0,1.05589,0.458781,1.53231,0.456204,0,0.476331,0.352526,0.231006,0.387387,0.471085,1.79735,0.432843,0.0990099,0.529734,0.355984,1.37716,1.11119,0.0452899,0.373514,0.899805,0.404329,0.541638,1.54265,0.583183,0.487924,1.17126,0.351953,0.60957,0.53742,0.470138,0.36689,0.471864,3.26271,0.0901713,0.494743,0.318399,0.67712,0.879297,1.06057,0.348985,0.369004,0.809655,0.075358,0.414174,0.522104,0.174703
201934,1.40931,1.19985,1.58361,1.1588,0.785307,1.37727,0.560897,0,0.997162,0.683247,1.8625,1.2955,0,0.455941,0.275957,0.179372,0.464017,0.545124,2.3848,0.643236,0.122339,0.593704,0.361313,1.26511,1.58004,0.183891,0.441052,1.36572,0.286375,0.34153,1.56624,0.787868,0.492445,0.990832,0.398457,0.714082,0.47231,0.459006,0.40785,0.49075,5.11044,0.125628,0.670241,0.46868,0.524599,1.26906,1.09376,0.499334,0.357782,0.934995,0.374614,0.159185,0.446324,0.073692
201935,1.59424,2.35972,1.73114,1.13835,1.00916,1.9783,0.454087,0,1.12517,0.892133,1.90591,1.88679,0,0.509933,0.518451,0.312041,0.775802,0.75431,3.13221,0.32472,0.16405,0.704496,0.49162,0.967088,1.80196,0.212615,0.400348,1.45747,0.432852,0.111359,1.45313,0.90824,0.51099,1.11886,0.512006,0.504002,0.651591,0.645161,0.461156,0.488977,4.32143,0.0947194,0.706682,0.495685,0.666761,1.84147,1.30679,0.431433,0,0.978304,0.0886328,0.156986,0.626316,0.150376
201936,1.81117,2.63063,1.99133,1.14519,1.01946,2.14413,1.43325,0,1.03006,1.24546,2.09224,2.6556,0,0.777949,0.679694,0.370048,0.911142,0.937061,3.2774,0.461794,0.0652103,0.782638,0.854269,1.05751,1.88953,0.485437,0.424232,1.08568,0.581786,0.207182,1.40359,1.00005,0.53943,1.12283,0.65241,0.863558,0.78274,0.618833,0.456594,0.690226,4.6864,0.188058,1.04582,0.688073,1.09616,1.95441,1.67351,0.621311,1.02041,1.07396,0.173498,0.381485,0.732137,0.0883783
201937,1.80076,2.63828,1.57231,1.07708,1.11862,2.30971,2.50561,0,1.53264,1.14615,1.93607,2.01511,0,1.03505,0.520514,0.118524,0.880429,0.842978,3.01388,0.589028,0.238353,0.816449,0.968543,1.51634,1.92056,0.755744,0.6941,1.40331,0.378703,0.0616523,1.74374,0.830565,0.717335,1.37539,0.673944,0.910159,0.867921,0.773515,0.503697,0.771841,5.96062,0.0947508,1.34848,0.549547,0.681881,2.14706,1.5332,0.522916,0.15625,1.27942,0.274958,0.48287,1.088,0.195618
201938,1.66527,2.19595,1.87488,1.056,1.14106,2.30775,1.72414,0,1.3764,0.980008,1.96414,2.78552,0,0.805274,0.827179,0.369523,0.783422,1.25632,3.20462,0.708254,0.333125,0.909492,0.896011,2.59481,1.81055,0.522388,0.805622,1.28162,0.39093,0,1.99469,0.822523,0.853393,1.85451,0.863398,0.720877,0.798589,1.18712,0.70762,0.820868,3.87075,0.234388,1.86133,0.635456,0.73014,1.84213,1.5024,0.795522,0.290698,1.54012,0,0.302389,1.20487,0.166459
201939,1.91817,0.998752,1.67842,0.779788,1.13509,2.22526,1.78697,0.161681,1.83368,0.849858,2.31437,3.13667,0.537634,1.05733,0.708801,0.308042,0.882065,1.50289,3.57861,0.85769,0.292312,0.993745,0.842782,2.26349,1.85135,1.32864,0.718943,1.584,0.864067,0.178359,2.17925,0.885694,0.952203,1.76141,0.965641,1.3467,0.735,1.22389,0.786208,0.958082,4.24545,0.273796,1.54741,0.71736,0.97012,2.07264,1.41147,0.893655,1.11821,1.64966,0.489967,0.370175,1.46275,0.393185
201940,1.97633,1.04516,1.0662,1.19323,1.36062,2.48564,1.24979,0,0.563736,1.55117,2.36053,2.01058,0.615385,1.41375,0.949495,0.875912,0.89368,1.24969,4.23833,0.822834,1.26484,0.934375,0.797603,2.42367,1.93891,0.447427,1.00762,1.62049,0.867925,0.401786,2.00734,0.91895,0.883474,1.56645,1.08263,0.920162,0.616381,1.35709,1.0924,0.922017,8.41338,0.140801,2.03774,0.665014,1.59221,2.1399,1.48896,0.867052,1.4218,1.70235,0.968318,0.854292,0.898354,1.1875
201941,1.8918,2.3322,1.19067,1.91505,1.51557,2.51736,1.57002,0.0737463,1.47099,1.43089,2.44792,2.00793,0.551572,1.63321,1.11703,0.788927,1.24696,1.00082,4.39856,0.894029,1.44965,1.0167,0.924962,2.33836,2.03907,0.35482,0.799842,1.85789,0.819311,0.186047,2.03954,1.12857,1.00583,1.49829,1.06707,0.966184,0.668931,1.6426,1.05688,1.0181,7.23751,0.372787,2.01056,0.596352,1.62558,2.54297,1.39894,0.65842,1.67665,1.76111,1.20809,0.986125,1.40262,0.878697
201942,2.20263,1.51976,1.30135,2.03568,1.63204,2.5526,1.79399,0,1.60263,1.64397,2.50838,2.25146,0.448654,1.744,0.853706,0.842804,1.28422,1.41443,4.82243,0.935829,1.34313,1.05407,0.947571,2.21124,2.07059,0.56164,0.682563,2.30471,1.22039,0.416281,2.56547,1.40313,1.09797,1.61493,1.19933,1.2691,0.712468,1.9705,1.19141,1.20891,8.39281,0.298174,2.34589,0.694369,1.69618,2.55285,1.72846,1.03608,1.12923,1.97288,1.32254,0.980278,1.48287,1.02179
201943,2.35066,1.42744,1.3922,1.7754,1.73687,2.65636,1.76784,0.0747943,1.66477,1.53637,2.99099,2.11364,0.780312,1.90258,1.1562,1.00646,1.41598,1.59703,5.50797,0.924604,1.50493,0.989778,0.838431,2.39513,2.96099,0.718034,0.760525,2.12993,1.23402,0.655594,2.32372,1.60244,1.03963,1.81585,1.27839,1.11292,0.969159,1.96691,1.22155,1.3817,5.0616,0.307929,2.54701,0.724848,1.87105,3.23872,1.90343,0.871755,0.338409,2.08905,1.03806,1.24357,1.16637,1.00751
201944,2.64992,1.51358,1.40129,2.43294,1.86748,2.7934,1.81377,0.437318,1.75464,2.23926,3.32883,2.69581,1.00503,1.8228,1.38889,0.939029,1.53271,1.93466,6.81417,0.933496,1.65202,1.06684,0.990705,2.40882,2.62253,0.960096,0.796503,2.07411,1.64921,0.640478,2.62045,1.62342,1.23284,2.00445,1.28462,1.26832,0.86353,2.42398,1.16815,1.2018,5.73197,0.326391,2.50265,0.782453,2.14267,3.70212,1.77771,0.955005,1.08844,2.09611,1.27472,1.22906,1.49762,1.15546
201945,3.3596,2.40385,2.58722,2.61617,2.19393,2.6835,2.02184,0.1554,1.87777,2.90965,3.87897,1.7033,0.777706,1.86122,1.44112,1.0789,1.48686,2.08395,8.68974,0.934091,1.85614,1.22268,0.998877,2.27738,4.07347,0.796601,0.930997,2.36472,2.36328,0.957156,2.78597,2.01753,1.29974,2.31827,1.48144,1.46671,0.960314,2.69122,1.26008,1.42162,5.19816,0.228973,3.33957,0.804734,2.60294,4.73487,2.24445,1.18386,1.22699,2.20508,1.38184,1.41958,1.70525,1.0495
201946,3.65487,2.78923,2.86685,3.72257,2.44212,2.98331,2.02981,0.0795545,1.79881,2.82947,4.48816,2.25564,0.352319,2.00902,1.80357,1.10834,1.77803,2.51122,10.0855,1.10982,2.16577,1.46429,1.04618,2.43498,5.02775,1.57008,1.1386,2.68822,3.33819,0.418799,3.17628,2.52861,1.37191,2.37719,1.56202,1.92653,0.932317,2.93991,1.05704,1.47832,7.35398,0.459629,3.94737,1.17585,2.96013,4.78979,2.2681,1.12664,0.873362,2.55936,1.78561,1.3422,1.40298,1.14674
201947,4.66176,2.01203,2.71652,3.12874,2.39551,3.22949,2.45252,0.142959,2.14897,2.66306,5.21978,2.74198,1.20482,2.11537,1.41648,0.918422,1.42391,2.77164,11.6895,1.22556,2.19271,1.4374,1.23582,2.72668,6.063,1.23077,1.18399,3.49316,3.00172,0.613228,2.93343,3.12916,1.44615,2.52914,1.67733,1.89717,1.0583,2.9695,1.8385,1.6982,6.61174,0.494382,3.97771,1.65146,3.82892,6.49962,2.50505,0.872211,0.769231,2.88598,2.69907,1.24365,1.57279,1.18539
201948,4.70394,2.24646,2.86129,3.65809,2.74306,3.47627,2.61969,0.614125,2.63357,3.85965,5.70542,3.649,1.17532,2.55489,2.14118,1.51327,1.81893,3.04802,10.7286,1.19228,2.8248,1.91389,1.21021,4.05946,7.3034,0.695652,1.42826,5.18686,3.63079,0.677966,3.9026,3.35036,1.95974,3.12113,1.85556,2.97824,1.0144,3.80488,2.07423,1.7945,6.47349,0.684095,4.59937,1.55816,5.24653,7.33775,3.8,1.37931,1.15942,3.41112,3.56457,1.21075,1.75611,0.951132
201949,5.05257,2.44837,3.03117,3.39666,2.75482,4.03004,2.60224,0.353607,1.56758,3.37056,5.14094,2.88298,1.11257,2.59479,2.41353,1.12523,2.21101,3.62949,8.63841,1.54994,2.76588,1.88156,1.45859,3.52987,5.20234,1.10531,1.21029,4.84591,2.78099,0.645161,3.79468,3.87798,1.94126,3.39352,2.1417,2.23377,1.10549,3.64786,2.62113,1.89246,5.1406,0.884189,4.93698,1.69157,5.53605,6.06795,2.46927,1.31819,1.02639,3.53075,4.35343,1.25597,2.05403,1.45289
201950,5.58684,3.09021,2.97857,4.79982,2.76788,4.62243,2.68605,0.507614,3.20978,4.29656,6.58758,2.50927,1.64908,3.17378,2.94056,1.2512,3.3247,5.2698,7.97638,1.69492,3.41846,1.78126,1.71431,3.53594,5.79212,1.01124,1.31013,5.74106,2.43408,1.14521,3.89477,4.97083,2.28183,4.12511,2.37158,3.84914,1.37638,4.12587,3.57619,2.12233,7.33333,1.38131,5.92551,1.66225,6.97474,8.66833,3.37131,1.54067,2.57802,4.60516,5.7875,1.18156,2.19359,2.01407
201951,7.0398,8.38721,3.29437,4.89784,3.2334,5.35557,3.46694,1.32353,4.49323,4.61715,9.50035,2.54833,2.14815,3.81401,3.96671,1.53752,4.83238,6.33296,8.01467,2.17614,4.425,2.35203,2.38456,5.65083,7.16889,1.52812,1.59242,6.15027,2.17492,1.48248,4.70145,7.26189,3.35442,5.05717,3.20369,6.80272,1.79909,6.50605,4.5531,2.71242,9.63993,2.01597,7.95509,2.14892,10.1336,11.7639,4.15254,2.02293,2.91971,5.86618,7.00911,2.71626,3.23524,2.28828
201952,8.72661,11.7221,5.00811,7.87338,4.69895,7.20011,4.81715,4.06504,5.74943,6.08291,12.2433,3.28829,2.43902,5.82377,6.19243,4.64358,6.77268,10.2944,10.3156,3.25605,6.65804,3.58007,2.72163,9.71059,8.43441,4.10783,2.28766,10.2772,2.13328,2.9595,7.12834,11.6796,5.17193,7.10479,4.78047,8.46337,2.55951,8.59219,5.85448,3.80539,9.87625,3.18196,11.8699,2.76218,14.7676,15.2711,6.63813,2.67696,1.27841,8.0129,8.62506,4.87242,3.93613,5.25247
202001,7.25851,4.58358,4.44424,3.92031,4.86718,6.7374,5.32353,2.56148,4.25474,4.43126,9.35445,3.49076,1.93322,5.03374,3.27757,3.26402,6.92103,6.84017,8.40595,3.38676,6.36066,3.92322,2.24704,3.72651,6.40639,3.54691,2.18523,8.20282,1.60867,2.31924,7.2033,10.6392,5.23796,7.0989,4.63372,6.72823,2.22077,8.70127,4.91542,4.39236,10.8088,2.86885,9.99827,2.7731,11.2183,11.1836,6.49013,2.29962,2.31293,7.22793,7.13863,4.07286,3.5942,3.64212
202002,5.37005,4.52712,3.157,4.30997,4.15263,6.48972,5.28879,1.9424,2.9592,3.49168,6.93104,2.60805,1.56937,4.3258,3.02037,2.61134,6.12304,5.28158,6.93569,2.78394,5.3596,3.3674,2.26619,3.64561,4.85695,1.93029,2.05238,6.49802,1.5153,2.59542,6.7544,9.08588,3.89487,6.31046,3.75719,5.01873,1.66012,5.9568,3.67193,3.36696,12.7263,3.99023,7.38816,2.67944,8.42865,10.007,5.03265,2.14477,4.73047,5.9034,4.88015,3.33275,3.25547,4.03179
202003,5.64155,4.42423,4.37881,6.4995,4.3026,6.30527,5.87425,2.30216,2.89747,3.67937,6.76023,3.42761,1.45833,4.51551,3.05977,2.59031,6.4066,7.47497,7.107,3.99424,5.82274,4.15404,2.17673,3.26559,5.1818,5.89431,2.11912,5.81837,1.2459,2.72975,7.16405,9.46124,4.98993,6.92656,4.01566,4.13445,2.07656,8.62723,3.17797,3.64624,12.0159,5.90413,6.73018,3.15686,8.59278,10.6001,6.66171,2.73859,5.63758,5.74505,4.21964,3.97921,3.40635,5.00798
202004,6.66214,4.99799,5.29584,5.95388,4.80273,7.43418,7.33114,1.72884,3.46875,6.24413,6.60517,3.6206,1.81962,5.51717,5.03688,2.50176,6.25549,7.7889,8.21362,4.27023,6.64745,5.0205,3.26011,3.91969,5.80814,8.07736,3.1558,5.32457,1.82631,3.07624,7.74843,8.86915,6.29803,7.67208,4.38388,4.94641,3.20412,8.96134,3.37555,4.09744,11.9865,5.61858,7.4369,3.63602,8.58165,10.8121,7.36565,3.34334,1.37363,6.59653,4.41681,5.53995,3.83857,6.13367
202005,9.02719,4.44098,4.42682,10.1278,4.98209,7.87999,9.08556,2.60014,3.40572,6.35045,7.98113,4.47657,1.74742,6.72126,4.93908,3.04054,7.77356,9.32507,10.2689,4.94206,7.30775,5.54626,3.71626,4.84546,6.96873,9.08812,3.73816,4.76562,1.66185,4.38479,8.00663,8.1598,6.96812,7.87635,5.20219,4.27967,4.63134,9.44322,3.25902,4.91394,10.453,8.39862,9.455,3.7881,9.9699,11.2149,7.49461,5.40744,4.29389,7.94591,4.69003,8.15362,4.80205,6.70286
202006,9.17458,3.66472,4.28514,7.18162,5.05518,7.64491,10.2091,1.05914,2.76205,4.53406,7.75752,4.92112,1.69082,7.402,6.49304,3.9627,8.43652,11.0917,10.9547,5.2189,6.83966,6.26648,4.11629,5.36212,6.83419,9.09399,3.67587,5.00573,1.70726,4.83114,7.8717,7.7672,7.51562,7.14442,6.17641,5.15701,4.42722,10.2479,3.02927,5.07815,11.268,9.11474,12.5783,4.05405,9.3169,10.7991,7.27637,5.22403,2.22222,8.92799,4.19065,8.20925,5.12257,5.95056
202007,7.54011,3.48259,3.37157,7.81084,4.80201,6.36278,8.98529,2.70078,3.33883,4.76903,6.08657,4.21659,1.52672,6.63845,6.12909,4.84661,8.0643,9.69763,10.1774,5.04853,5.98801,5.26225,4.03701,5.99132,6.29736,6.71494,3.75749,5.17448,1.94682,5.81449,6.62032,6.55241,6.25291,6.00549,5.32162,7.64453,3.72543,9.53689,3.22986,4.33477,11.6403,9.02184,10.1884,4.11494,7.10717,9.67974,5.89246,5.07813,2.55034,8.31635,4.01499,6.11674,5.17155,5.04111
202008,9.73203,9.91974,4.15216,6.35782,4.5141,5.7215,7.78858,3.74065,2.41262,3.59455,5.15032,4.27174,1.77936,6.22712,5.70947,4.32607,7.5288,8.19465,10.052,4.78689,5.32876,4.7437,3.25652,5.2173,5.65263,6.21631,3.58841,5.0326,1.71273,4.85481,6.14703,5.52673,4.85567,4.71153,4.78529,3.68876,3.18661,8.76319,2.98257,4.00685,11.5885,7.74661,7.85213,3.38791,6.25932,8.9848,6.8054,4.29665,1.89445,7.60399,4.01273,5.07737,5.25981,4.47298
202009,6.04229,4.19678,3.00803,9.98863,4.22932,5.40683,6.39904,3.51482,2.52398,3.29974,4.5458,4.07914,2.29208,5.55436,5.54277,3.96383,6.25092,7.95747,9.91718,4.77713,5.26985,3.6177,2.72287,5.40012,5.86837,8.97658,3.73482,4.88163,1.74049,4.34783,5.20634,4.99864,3.78471,3.81761,4.0863,5.5198,3.65405,7.77514,3.6011,4.01434,12.0817,5.37652,7.62064,3.36495,5.53518,7.76767,5.22939,3.85285,2.65604,7.13631,4.3331,5.50628,4.72807,4.00174
202010,6.32549,3.70284,2.31816,4.90157,3.99147,5.82979,6.19415,2.46723,2.74144,4.35634,5.44455,4.48419,2.92793,5.51053,5.37084,3.81463,5.9681,8.09655,9.77665,4.65736,5.27158,3.53062,2.92388,5.17835,5.21506,9.83182,4.51121,4.74006,1.62948,2.74041,6.41756,4.8334,3.69374,4.88147,4.286,4.33202,3.01394,7.67499,4.77837,3.9543,11.3411,4.38163,8.03548,3.40055,5.91921,8.06613,5.69686,3.89315,2.8065,7.1582,6.58271,5.80928,4.61223,2.46396
